縣市,選舉區,姓名,號次,性別,出生年月日,年齡,推薦之政黨,當選次數(1998-2018),2018當選,議員照片,政治家族,涉案紀錄,吹哨者的涉案紀錄,政治工作,其他
台北市,5,吳沛憶,4,女,1987-01-20T00:00:00Z,35,民主進步黨,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任民進黨民主學院主任
曾任民進黨發言人
曾任蔡英文總統競選總部擔任媒體創意中心副主任","野草莓學運發起人
擔任太陽花學運媒體組組長
美國國務院青年領袖代表提名人"
台北市,5,郭昭巖,16,女,1969-02-08T00:00:00Z,53,中國國民黨,3,y,y,"母親是5屆議員李仁人
父親是前台北市自來水處處長郭瑞華
祖父是2屆議員李務
祖母是1屆省議員、2屆市議員及2屆國大代表李黃恆貞",無,無,"2018年當選議員
曾任3屆議員
曾任立委林郁方特別助理
曾任議員李仁人服務處執行長","曾任台北市婦女會常務監事
曾任台北市新移民女性關懷協會常務理事
曾任萬華區體育會理事長
曾任中華民國新青溪婦女協會理事
曾任救國團中正區團委會會長"
台北市,5,劉耀仁,1,男,1968-10-16T00:00:00Z,54,民主進步黨,5,y,y,無,無,無,"2018年當選議員
曾任5屆議員",無
台北市,5,李有宜,10,女,1990-05-08T00:00:00Z,32,無,0,n,y,無,無,無,"曾任立委羅致政助理兩年
曾任美國眾議員Max Rose助理",國民黨革實院171期學員
台北市,5,應曉薇,12,女,1964-09-14T00:00:00Z,58,中國國民黨,3,y,y,無,2014參選期間收受不符《政治獻金法》的捐獻，遭監察院裁罰20萬,無,"2018年當選議員
曾任3屆議員
曾任國民黨中常委","曾是演員
曾擔任監所志工長達20年以上並輔導多名死刑犯
國民黨首位演藝界出身的中常委
曾因質詢時「往遊民身上噴水的應發獎金」說法引起爭議後來公開道歉"
台北市,5,徐立信,5,男,1975-04-03T00:00:00Z,47,無,1,y,y,無,無,無,"2018年當選議員
曾任1屆議員
曾任立委陳根德助理","曾任法扶基金會律師
曾任司改會執行委員
「台北監督連線」成員之一
2014年以社區主委身分抗議太陽花學運噪音擾民
2020曾以無黨籍身分代參選立委，未當選"
台北市,5,李菁琪,13,女,1988-04-02T00:00:00Z,34,綠黨,0,n,y,無,無,無,無,"喆律法律事務所律師
國立故宮博物院文創行銷處授權科研究助理
不當黨產處理委員會研究員
支持醫用大麻合法化
2020曾代表綠黨參選立委，未當選"
台北市,5,陳樹霖,15,男,1952-10-06T00:00:00Z,70,無,0,n,n,無,無,無,無,"原為民進黨籍，因違紀參選遭除名
2018年曾登記參選民進黨主席，後又撤回"
台北市,5,王麒傑,14,男,1990-04-17T00:00:00Z,32,無,0,n,y,無,無,無,無,於韓國瑜競選總統期間創立土包子志工團，外界稱為包子隊長
台北市,5,呂增塔,18,男,1964-03-27T00:00:00Z,58,無,0,n,n,無,無,無,無,無
台北市,6,華珮君,6,女,1988-08-31T00:00:00Z,34,台灣動物保護黨,0,n,y,丈夫是2022動保黨台北市長參選人張家豪,無,無,"台灣動物保護黨發起人
曾任台灣動物保護黨秘書長
現任台灣動物保護黨主席","曾任社工師
東默農編劇有限公司共同創辦人
曾參選2020台北市第8選區立委，未當選"
台北市,6,楊植斗,26,男,1992-01-22T00:00:00Z,30,中國國民黨,0,n,y,無,無,無,"曾任北市議員羅智強辦公室主任
曾任丁守中市長選舉團隊發言人
曾任北市議員王鴻薇助理
曾任國民黨副發言人","潑漆NCC遭依涉犯毀損罪及《廢棄物清理法》送辦，無保請回
曾為公投四大案絕食、剃光頭"
台北市,6,趙怡翔,13,男,1988-07-31T00:00:00Z,34,民主進步黨,0,n,y,無,無,無,"曾任民進黨中央黨部國際事務部副主任
曾任國安會秘書長辦公室主任 
曾任總統府秘書長辦公室主任
曾任外交部部長室主任
曾任駐美國代表處一等諮議、政治組組長","外號「口譯哥」
曾任自由時報旗下《臺北時報》記者
曾任小英教育基金會研究員 
以「部長辦公室主任」身分，外派至中華民國駐美代表處，並擔任「政治組組長」，遭質疑年紀過輕、酬庸"
台北市,6,張四維,2,男,1954-11-25T00:00:00Z,68,無,0,n,n,無,無,無,無,無
台北市,6,鄭建炘,24,男,1975-09-13T00:00:00Z,47,臺灣人民共產黨,0,n,y,無,無,無,曾任文山區樟林里里長,"曾任台灣人民抗日協會理事長
曾任五星旗鐵衛隊發起人
曾在玉山頂展示五星旗、唱中國國歌引發爭議
涉嫌以發放「走路工」方式從事賄選，違反《公職人員選舉罷免法》，10月8日以10萬交保，限制出境、出海"
台北市,6,陳聖文,27,男,1998-05-06T00:00:00Z,24,民主進步黨,0,n,y,無,無,無,"曾加入國民黨並在萬華區參選國民黨第20屆黨代表
曾任民進黨立委邱志偉助理
曾參與青年發展部舉辦之「青年入陣」、「國務青行動計畫」等活動","父為殯儀業公司「仁本服務集團」的創辦人陳原
曾參與國台辦主任張志軍於上海舉辦的座談會，並表示希望中國能多提出政策支持台青於中國發展事業
曾加入國民黨，2019年轉而加入民進黨"
台北市,6,王閔生,5,男,1975-09-15T00:00:00Z,47,民主進步黨,2,y,y,無,無,無,"2018年當選議員
曾任2屆議員
曾任民進黨中央黨部發言人、主席室主任
曾任民主進步黨中央黨部組織部副主任、民主學院副主任和青年部主任
曾任蔡英文2012競辦總幹事主任、2016競辦發言人
曾任台北縣長蘇貞昌秘書",無
台北市,6,高揚凱,9,男,1984-09-28T00:00:00Z,38,中國國民黨,0,n,y,無,無,無,無,"提出將北市生育補助從3萬提高至10萬
父親是景美福興宮、祜益建設等多家建設營造公司董事長高昌倫"
台北市,6,簡舒培,22,女,1977-06-27T00:00:00Z,45,民主進步黨,2,y,y,丈夫為民主進步黨中國事務部主任吳峻鋕,無,無,"民進黨發言人
民主進步黨籍新潮流系成員
民進黨第十四屆與第十五屆全國黨代表
曾任蔡英文總統競選辦公室共同發言人
2018年當選議員
曾任2屆議員
曾任議員徐佳青辦公室主任
曾任立委田秋堇辦公室副主任
曾任議員陳世榮辦公室主任",曾是台北市女性權益促進會秘書長
台北市,6,蘇恆,11,女,1985-10-02T00:00:00Z,37,無,0,n,y,無,無,無,曾任新黨新媒體工作群召集人,"未獲新黨提名而以無黨籍參選
Xissues 大安藝文展演空間共同創辦人
野禮傳媒公司總經理
曾發言自稱「統派的接班人」，支持「一國兩制統一中國」"
台北市,6,張幸松,1,男,1958-11-06T00:00:00Z,64,台灣民眾黨,0,n,y,無,無,無,曾任台北市政府市政顧問,"曾為民進黨黨員
現任榮邦地政士事務所負責人
台北市尪公獅子會創會會長
社團法人台灣張氏總會副理事長
曾任台北畜產公司董事
台北市木柵集應廟第3、4屆主委"
台北市,6,曾獻瑩,4,男,1976-03-16T00:00:00Z,46,無,0,n,y,無,無,無,"曾任國民黨立委賴士葆青年總顧問
台北市國小學生家長會聯合會理事及性平教育委員會總召
曾任信心希望聯盟中執委和家庭政策工作會主委","發起「適齡性平教育公投」，主張性別與同志教育應適齡發展
曾任台北真理堂傳播部負責人
曾任下一代幸福聯盟理事長
2016年推出「家庭主流化」政見，代表信心希望聯盟參選立委，未當選
2022年因國民黨內初選失利，報備之後以無黨籍參選議員"
台北市,6,陳錦祥,20,男,1959-07-07T00:00:00Z,63,中國國民黨,6,y,y,"堂哥是松山信義區議員陳永德
伯父是連任6屆議員的陳俊雄",無,無,"2018年當選議員
曾任6屆議員、2屆副議長
現任台北市議會議長","台北市跆拳運動競技委員會理事長
2008年輔選幹部涉嫌利用樁腳現金買票，遭判刑3年"
台北市,6,詹晉鑒,8,男,1982-02-12T00:00:00Z,40,民主進步黨,0,n,y,無,無,無,"現任文山區萬興里里長
民進黨第十八屆中央評議委員","《讀報》專欄作家
執業律師"
台北市,6,林泓泰,3,男,1990-04-19T00:00:00Z,32,時代力量,0,n,y,無,無,無,"曾於公民監督國會聯盟擔任政策專員
曾任立委羅致政法案助理
曾任議員何博文法案助理",無
台北市,6,李柏毅,10,男,1981-10-09T00:00:00Z,41,中國國民黨,1,y,y,父親是5屆議員、新黨發起人之一李新,無,無,"2018年當選議員
曾任1屆議員
曾任議員李新辦公室主任
國民黨台北市議會黨團秘書
國民黨第二十次全國代表大會代表","益鼎工程股份有限公司核電專案工程師
臺北市教育體育交流協會副秘書長
曾任中國青年救國團臺北市大安區團委會會長"
台北市,6,張志豪,14,男,1972-04-11T00:00:00Z,50,台灣民眾黨,0,n,y,無,無,無,無,"現任台北市義消，於基層義消服務30年
獲選為88年度台北市榮譽市民
捷安國際服務董事長
曾任中華航空機師"
台北市,6,耿葳,25,女,1990-10-31T00:00:00Z,32,中國國民黨,1,y,y,"姑姑是5屆議員厲耿桂芳
伯父為現任中華民國退休警察人員協會總會理事長耿繼文",無,無,"2018年當選議員
曾任1屆議員
曾任議員陳孋輝助理、議員厲耿桂芳特助
曾任國民黨20屆全國黨代表暨候補中央委員
黃復興黨部委員暨青年團團長",曾任台北市女力國際蘭馨交流協會會長
台北市,6,徐弘庭,17,男,1982-06-21T00:00:00Z,40,中國國民黨,2,y,y,無,無,無,"2018年當選議員
曾任2屆議員
曾任連勝文辦公室助理及發言人
曾任立委周守訓助理
曾任國民黨中央委員","兩岸暨跨境創新創業交流協會常務理事
台灣紫牛創業協會創會理事"
台北市,6,苗博雅,19,女,1987-10-02T00:00:00Z,35,社會民主黨,1,y,y,遠房表妹是台北市議員林亮君,無,無,"2018年當選議員
曾任1屆議員
曾任社會民主黨全國委員
曾任社會民主黨發言人","曾任台灣廢除死刑推動聯盟法務主任
支持社會主義女權主義、同志權益、台灣獨立、廢除死刑"
台北市,6,王欣儀,18,女,1970-06-24T00:00:00Z,52,中國國民黨,4,y,y,無,無,無,"2018年當選議員
曾任4屆議員
曾任國民黨台北市黨部副主委
曾任國民黨中央委員
曾任立委李慶安辦公室主任","曾是中天及東森的新聞主播及主持人
清華大學兩岸台灣校友會副理事長
曾任《民眾日報》副社長
女青商會、文山青商會榮譽顧問
曾任工商建設研究會北區聯誼會會長"
台北市,6,鄭淑娟,7,女,1979-10-13T00:00:00Z,43,無,0,n,y,無,無,無,無,無
台北市,6,林穎孟,21,女,1983-10-20T00:00:00Z,39,無,1,y,y,無,涉詐領助理費遭起訴。[https://www.cna.com.tw/news/asoc/202208120040.aspx],涉詐領助理費遭起訴。[https://www.cna.com.tw/news/asoc/202208120040.aspx],"2018年當選議員
曾任1屆議員
曾任立委林昶佐辦公室法案助理
曾任時代力量發言人","「二〇四六 台灣」成員
2019年退出時代力量
和助理有紛爭，控告前辦公室主任、時代力量參選人吳香君。
勞動部認定對助理從事工會行為有不利對待，解僱構成不當勞動行為。"
台北市,6,鍾沛君,15,女,1984-12-10T00:00:00Z,38,中國國民黨,1,y,y,父親是台北市國民黨部主委、民政局局長鍾則良,無,無,"2018年當選議員
曾任1屆議員
曾任國民黨文傳會副主委兼發言人
曾任議員陳孋輝辦公室助理","曾任《TVBS》新聞主播、《三立新聞》記者
曾為簽約模特兒"
台北市,6,林岳龍,12,男,1981-09-10T00:00:00Z,41,新黨,0,n,y,無,無,無,啄木鳥聯盟召集人,曾任中華民國工商建設研究會教育委員會總幹事
台北市,6,林元敏,23,男,1975-09-04T00:00:00Z,47,無,0,n,y,無,無,無,無,"曾任陽明交通大學口腔組織工程生技材料研究所所長
陽明大學牙醫學系副教授
國家考試典試委員
陽明數位牙材股份有限公司創辦人
主打交通議題，保障行人安全
外號「搖滾教授」"
台北市,6,徐正文,16,男,1966-02-18T00:00:00Z,56,無,0,n,y,無,無,無,"曾任國民黨第二十屆中央委員
曾任黃復興黨部顧問
曾任北京市特邀政協委員、蘇州市特邀政協委員
曾任北京市政協港澳台僑工作顧問
曾任中國和平統一促進會浙江、江西、黑龍江分會常務理事","自稱協調Covid-19台商包機名單引爭議
2022年遭國民黨中常會通過開除黨籍
中國台商"
台北市,7,李芳儒,2,男,1969-12-06T00:00:00Z,53,中國國民黨,3,y,y,父親是4屆議員李銀來,無,無,"2018年當選議員
臺北市議會第十二屆國民黨團第四任書記長 
曾任社團法人臺北市原住民族長青協會總幹事
曾任3屆議員
曾任議員李銀來辦公室主任","曾任力持工程有限公司室內設計師
曾任卓銀永建築師事務所設計師"
台北市,7,吳郁瑾 Sawmah Kawlo,1,女,1984-04-06T00:00:00Z,38,民主進步黨,0,n,y,無,無,無,無,無
台北市,8,陳慧君 Mulas．Ismahasan,2,女,1985-01-22T00:00:00Z,37,民主進步黨,0,n,y,無,無,無,無,"曾任《原住民族電視台》記者、主播
曾任職於《客家電視台》新聞部
曾任台北市北投桃源國中族語教師
曾任臺灣布農族語言學會監事"
台北市,8,高為人 Sayun Watan,3,女,1991-02-21T00:00:00Z,31,無,0,n,y,無,無,無,無,"曾為親民黨員
2018年代表親民黨參選北市議員失利
曾任寰球國際物流企業社副理
現任十三個手感烘焙負責人"
台北市,8,李傅中武,1,男,1973-04-04T00:00:00Z,49,中國國民黨,3,y,y,無,無,無,"2018年當選議員
曾任3屆議員
曾任國民黨中常委",曾是警員
新北市,1,蔡錦賢,6,男,1949-01-24T00:00:00Z,73,無黨團結聯盟,3,y,y,無,犯預備行賄罪遭判有期徒刑7月，1998年判刑確定後畏罪潛逃，時效過後又返國參選並三度當選。內政部因此遭到監察院糾正。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c88%2c%e4%b8%8a%e6%98%93%2c4090%2c20000126],犯預備行賄罪遭判有期徒刑7月，1998年判刑確定後畏罪潛逃，待行刑權罹於時效後，竟又返國參選，更三度當選。也因此案例，內政部遭到監察院的糾正。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c88%2c%e4%b8%8a%e6%98%93%2c4090%2c20000126],"曾任3屆議員
曾任淡水鎮5屆代表、2屆主席",在2018年當選遭監察委員提案調查
新北市,1,陳靜儀,4,女,1968-09-22T00:00:00Z,54,台灣民眾黨,0,n,y,無,無,無,"台灣民眾黨財務監督委員
新北市選舉委員會監察小組委員","在2018年曾以無黨籍參選，未當選
台灣失能者家庭暨看護雇主國際協會常務監事
曾任職於東森電視、東森購物、東森保險公司
新北市竹圍高中家長會副會長"
新北市,1,陳偉杰,2,男,1978-09-11T00:00:00Z,44,中國國民黨,1,y,y,無,無,無,"曾任1屆議員
2018年當選議員
曾任新北市青工會總會長
曾任國民黨中央新媒體部副主任
曾任立委林德福、江啟臣助理
曾任國民黨中央委員
曾任國民黨文傳會副主委
曾任國民黨淡水區黨部主任委員
曾任國民黨文宣部副主任
曾任國民黨青年部副主任
曾任國民黨發言人","開南大學專任助理教授
公務人員考試閱卷委員
2018年酸蔡英文參觀非美國nasa官方機構浪費公帑"
新北市,1,鄭宇恩,1,女,1986-04-07T00:00:00Z,36,民主進步黨,2,y,y,"父親是民進黨創黨黨員鄭振豐
母親是2屆淡水區代表
嬸嬸是4屆淡水區代表",無,無,"曾任2屆議員
2018年當選議員
曾任民進黨新北市議會黨團書記長","美國紐約州律師
美國CLINTON&CLINTON律師事務所法務人員
詹順發律師事務所法務人員
綠色和平電台主持人
遭呂孫綾質疑阻擋淡水「施家古厝」開發"
新北市,1,陳家琪,5,女,1977-11-03T00:00:00Z,45,中國國民黨,0,n,y,"父親是國民黨前八里區黨部主委、八里區村長聯誼會長陳進祥
婆家楊家在八里有地方勢力",無,無,無,"新北連任4屆的議員鄭戴麗香欽點接班人選
長年在淡水一信八里分部服務，有經濟跟財政金融專業"
新北市,1,彭莉惠,3,女,1976-11-26T00:00:00Z,46,民主進步黨,0,n,y,無,無,無,無,"淡江大學專任助理教授
國立政治大學博士
淡水民主協會理事長
新北市客家社團理事長協會第12屆主席
廣播電台節目主持人"
新北市,2,黃琦翔,8,男,1976-02-14T00:00:00Z,46,台灣民眾黨,0,n,y,無,無,無,無,"永久和平發展協會研究員
江蘇省淮陰工學院副教授
曼谷吞武里大學助理教授
西非商尼可外貿合資總經理
巴黎佛光山學校教師
中央研究院計畫助理"
新北市,2,賴秋媚,7,女,1963-07-29T00:00:00Z,59,民主進步黨,3,y,y,無,無,無,"曾任3屆議員
2018年當選議員
曾任立委吳秉叡助理
曾任民進黨泰山鄉黨部主委
曾任民進黨新北市議會黨團秘書長
曾任民進黨新北市黨部婦展會泰山分會會長
曾任民進黨全國黨代表","新北市彰化同鄉會常務理事
新北市屏東同鄉會顧問
新北市小英婦女會會長
民進黨派系正國會成員"
新北市,2,李宇翔,1,男,1992-06-04T00:00:00Z,30,民主進步黨,0,n,y,無,無,無,"曾任2020年新北市小英青年後援會會長
立委趙天麟國會辦公室副執行長
新北市議員何博文辦公室主任
新北市議員鍾宏仁辦公室副主任",無
